Name,Danceability,Energy,Key,Loudness,Mode,Speechness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Type,ID,Uri,Ref_Track,URL_features,Duration_ms,time_signature,Genre
HitMeUp,0.77,0.613,11,-6.682,0,0.0527,0.0535,5.87E-06,0.115,0.394,110,audio_features,6K9bNgOticLX5XEhOpLeKs,spotify:track:6K9bNgOticLX5XEhOpLeKs,https://api.spotify.com/v1/tracks/6K9bNgOticLX5XEhOpLeKs,https://api.spotify.com/v1/audio-analysis/6K9bNgOticLX5XEhOpLeKs,194147,4,pop
LightsOut,0.643,0.709,5,-6.625,0,0.0541,0.0782,7.03E-06,0.112,0.668,96.956,audio_features,07ARBxsDbIdAxLwuRCkGJ4,spotify:track:07ARBxsDbIdAxLwuRCkGJ4,https://api.spotify.com/v1/tracks/07ARBxsDbIdAxLwuRCkGJ4,https://api.spotify.com/v1/audio-analysis/07ARBxsDbIdAxLwuRCkGJ4,212400,4,pop
TogetherWeAreOne(OfficialCbc/Toronto2015PanAmTheme),0.574,0.835,5,-3.857,1,0.0449,0.0392,0,0.197,0.358,112.087,audio_features,1HF3LwUiXUKxLrb8N9Zoc4,spotify:track:1HF3LwUiXUKxLrb8N9Zoc4,https://api.spotify.com/v1/tracks/1HF3LwUiXUKxLrb8N9Zoc4,https://api.spotify.com/v1/audio-analysis/1HF3LwUiXUKxLrb8N9Zoc4,208185,4,pop
TheStand,0.696,0.87,2,-3.566,1,0.0487,0.00213,0.000229,0.0525,0.876,117.998,audio_features,75Y88Zol5lYhme2YOI544T,spotify:track:75Y88Zol5lYhme2YOI544T,https://api.spotify.com/v1/tracks/75Y88Zol5lYhme2YOI544T,https://api.spotify.com/v1/audio-analysis/75Y88Zol5lYhme2YOI544T,176507,4,pop
LiveTonight,0.653,0.772,1,-6.054,0,0.0542,0.000722,0.000154,0.213,0.472,128.026,audio_features,64TgKJLC7GYV3yLBgHCaRq,spotify:track:64TgKJLC7GYV3yLBgHCaRq,https://api.spotify.com/v1/tracks/64TgKJLC7GYV3yLBgHCaRq,https://api.spotify.com/v1/audio-analysis/64TgKJLC7GYV3yLBgHCaRq,209747,4,pop
Electric,0.917,0.68,11,-5.966,0,0.137,0.0488,1.40E-06,0.126,0.91,113.966,audio_features,1O7h8bA4FHqZEi2y9xCDtK,spotify:track:1O7h8bA4FHqZEi2y9xCDtK,https://api.spotify.com/v1/tracks/1O7h8bA4FHqZEi2y9xCDtK,https://api.spotify.com/v1/audio-analysis/1O7h8bA4FHqZEi2y9xCDtK,192800,4,pop
Africa,0.664,0.657,6,-4.485,1,0.0937,0.0597,0,0.0678,0.466,93.023,audio_features,4SZFHJRZ2tLaJIl8HoPVbS,spotify:track:4SZFHJRZ2tLaJIl8HoPVbS,https://api.spotify.com/v1/tracks/4SZFHJRZ2tLaJIl8HoPVbS,https://api.spotify.com/v1/audio-analysis/4SZFHJRZ2tLaJIl8HoPVbS,236840,4,pop
Karma,0.651,0.837,5,-2.946,1,0.0373,0.00563,4.83E-06,0.343,0.684,94.952,audio_features,42Vos3elVHzC5GCjwIFRve,spotify:track:42Vos3elVHzC5GCjwIFRve,https://api.spotify.com/v1/tracks/42Vos3elVHzC5GCjwIFRve,https://api.spotify.com/v1/audio-analysis/42Vos3elVHzC5GCjwIFRve,170827,4,pop
BitByBit,0.633,0.744,10,-4.616,1,0.037,0.0628,3.07E-06,0.0613,0.515,89.998,audio_features,65KBfpYGEFeHjSa29Sa2OF,spotify:track:65KBfpYGEFeHjSa29Sa2OF,https://api.spotify.com/v1/tracks/65KBfpYGEFeHjSa29Sa2OF,https://api.spotify.com/v1/audio-analysis/65KBfpYGEFeHjSa29Sa2OF,198333,4,pop
WhatIWouldn\tDo,0.619,0.841,2,-4.452,1,0.0398,0.0567,5.63E-06,0.113,0.517,142.027,audio_features,5khBbADRwG8TD1z3GiW6vs,spotify:track:5khBbADRwG8TD1z3GiW6vs,https://api.spotify.com/v1/tracks/5khBbADRwG8TD1z3GiW6vs,https://api.spotify.com/v1/audio-analysis/5khBbADRwG8TD1z3GiW6vs,220093,4,pop
LiveInThisCity,0.708,0.939,11,-3.051,0,0.0413,0.000232,0.00542,0.0977,0.76,135.014,audio_features,5jML5wg0vyST3Tq7B0fMa7,spotify:track:5jML5wg0vyST3Tq7B0fMa7,https://api.spotify.com/v1/tracks/5jML5wg0vyST3Tq7B0fMa7,https://api.spotify.com/v1/audio-analysis/5jML5wg0vyST3Tq7B0fMa7,176227,4,pop
DJGonnaSaveUs,0.559,0.89,9,-2.03,1,0.105,0.00846,0,0.462,0.698,128.073,audio_features,72cBCLnQLjpIRjaXdpgflz,spotify:track:72cBCLnQLjpIRjaXdpgflz,https://api.spotify.com/v1/tracks/72cBCLnQLjpIRjaXdpgflz,https://api.spotify.com/v1/audio-analysis/72cBCLnQLjpIRjaXdpgflz,257707,4,pop
AmateurAtLove-Remix,0.758,0.739,11,-5.171,0,0.048,0.133,0.000504,0.0873,0.755,95.068,audio_features,2292M1anLwwUsQqZbCQbiI,spotify:track:2292M1anLwwUsQqZbCQbiI,https://api.spotify.com/v1/tracks/2292M1anLwwUsQqZbCQbiI,https://api.spotify.com/v1/audio-analysis/2292M1anLwwUsQqZbCQbiI,223813,4,pop
MarchingBands,0.709,0.888,9,-4.566,1,0.0751,0.00915,0,0.082,0.506,104.949,audio_features,1nhtBtm5sRAjhBvDrsKGDn,spotify:track:1nhtBtm5sRAjhBvDrsKGDn,https://api.spotify.com/v1/tracks/1nhtBtm5sRAjhBvDrsKGDn,https://api.spotify.com/v1/audio-analysis/1nhtBtm5sRAjhBvDrsKGDn,196571,4,pop
FindaWay,0.718,0.708,6,-4.22,1,0.046,0.0819,0,0.148,0.714,93.029,audio_features,0Q9GdWf9UaJ5gcATAGZ382,spotify:track:0Q9GdWf9UaJ5gcATAGZ382,https://api.spotify.com/v1/tracks/0Q9GdWf9UaJ5gcATAGZ382,https://api.spotify.com/v1/audio-analysis/0Q9GdWf9UaJ5gcATAGZ382,173000,4,pop
Body,0.589,0.633,10,-3.576,0,0.0563,0.187,0,0.335,0.495,148.12,audio_features,0WxzwSRXE4NPFk8Mf1QBaW,spotify:track:0WxzwSRXE4NPFk8Mf1QBaW,https://api.spotify.com/v1/tracks/0WxzwSRXE4NPFk8Mf1QBaW,https://api.spotify.com/v1/audio-analysis/0WxzwSRXE4NPFk8Mf1QBaW,215600,4,pop
BurningPile,0.315,0.79,5,-3.683,1,0.049,0.0687,0.0023,0.106,0.175,69.552,audio_features,1l4l0ijFgS0YkkLf8FzyqV,spotify:track:1l4l0ijFgS0YkkLf8FzyqV,https://api.spotify.com/v1/tracks/1l4l0ijFgS0YkkLf8FzyqV,https://api.spotify.com/v1/audio-analysis/1l4l0ijFgS0YkkLf8FzyqV,264200,4,pop
Hello-SingleEdit,0.668,0.941,3,-4.19,1,0.0315,0.0284,0.0196,0.0455,0.465,127.993,audio_features,0BNyKP5Or3d9XG65zTn7VB,spotify:track:0BNyKP5Or3d9XG65zTn7VB,https://api.spotify.com/v1/tracks/0BNyKP5Or3d9XG65zTn7VB,https://api.spotify.com/v1/audio-analysis/0BNyKP5Or3d9XG65zTn7VB,281390,4,pop
Outlines-RadioEdit,0.737,0.781,9,-7.347,1,0.0678,0.0856,0.0533,0.142,0.755,122.938,audio_features,7AGFaxPp4xEKSdNnnp7Nk6,spotify:track:7AGFaxPp4xEKSdNnnp7Nk6,https://api.spotify.com/v1/tracks/7AGFaxPp4xEKSdNnnp7Nk6,https://api.spotify.com/v1/audio-analysis/7AGFaxPp4xEKSdNnnp7Nk6,176427,4,pop
Outlines-OriginalMix,0.757,0.673,9,-7.619,1,0.0605,0.0263,0.261,0.0497,0.519,123.008,audio_features,1Y5bVOOLBuZJgklqd2XMdu,spotify:track:1Y5bVOOLBuZJgklqd2XMdu,https://api.spotify.com/v1/tracks/1Y5bVOOLBuZJgklqd2XMdu,https://api.spotify.com/v1/audio-analysis/1Y5bVOOLBuZJgklqd2XMdu,273640,4,pop
SoundofYourHeart,0.744,0.812,6,-4.33,0,0.0646,0.00387,0,0.0947,0.421,122.015,audio_features,6LU4Z8hHdaHkQa2uQfpsu5,spotify:track:6LU4Z8hHdaHkQa2uQfpsu5,https://api.spotify.com/v1/tracks/6LU4Z8hHdaHkQa2uQfpsu5,https://api.spotify.com/v1/audio-analysis/6LU4Z8hHdaHkQa2uQfpsu5,199307,4,pop
MoveLikeaSoldier,0.678,0.607,9,-6.267,0,0.0346,0.0176,0,0.312,0.379,129.99,audio_features,6esGPTxurGDGFgzs4uueSN,spotify:track:6esGPTxurGDGFgzs4uueSN,https://api.spotify.com/v1/tracks/6esGPTxurGDGFgzs4uueSN,https://api.spotify.com/v1/audio-analysis/6esGPTxurGDGFgzs4uueSN,182098,4,pop
SummerGirl,0.605,0.712,11,-4.051,1,0.0398,0.00452,0,0.348,0.96,79.457,audio_features,6H2kYBCW4eUGxL4sFN4XRE,spotify:track:6H2kYBCW4eUGxL4sFN4XRE,https://api.spotify.com/v1/tracks/6H2kYBCW4eUGxL4sFN4XRE,https://api.spotify.com/v1/audio-analysis/6H2kYBCW4eUGxL4sFN4XRE,165360,4,pop
WeAreStars(FeaturingAlyssaReid),0.644,0.663,11,-6.464,1,0.0308,0.131,6.85E-05,0.0884,0.345,100.03,audio_features,45pQlGqXDJDhgR4GKPbd7r,spotify:track:45pQlGqXDJDhgR4GKPbd7r,https://api.spotify.com/v1/tracks/45pQlGqXDJDhgR4GKPbd7r,https://api.spotify.com/v1/audio-analysis/45pQlGqXDJDhgR4GKPbd7r,234200,4,pop
FeelsRight,0.665,0.579,2,-4.551,1,0.0493,0.00741,3.83E-06,0.293,0.527,155.989,audio_features,4AKOeEl5WxuEtL4wBCSbT8,spotify:track:4AKOeEl5WxuEtL4wBCSbT8,https://api.spotify.com/v1/tracks/4AKOeEl5WxuEtL4wBCSbT8,https://api.spotify.com/v1/audio-analysis/4AKOeEl5WxuEtL4wBCSbT8,174242,4,pop
TurnItUp,0.745,0.816,11,-4.586,0,0.0525,0.00737,0,0.0531,0.824,132.981,audio_features,2CYMccUmNKF1lovF5IDr8B,spotify:track:2CYMccUmNKF1lovF5IDr8B,https://api.spotify.com/v1/tracks/2CYMccUmNKF1lovF5IDr8B,https://api.spotify.com/v1/audio-analysis/2CYMccUmNKF1lovF5IDr8B,174907,4,pop
Stompa,0.668,0.804,4,-4.496,0,0.0353,0.14,3.88E-06,0.137,0.422,82.867,audio_features,2PWUVMlv1gQpSJBWsQ2m98,spotify:track:2PWUVMlv1gQpSJBWsQ2m98,https://api.spotify.com/v1/tracks/2PWUVMlv1gQpSJBWsQ2m98,https://api.spotify.com/v1/audio-analysis/2PWUVMlv1gQpSJBWsQ2m98,221747,4,pop
Goodbye(feat.Islove)-RadioEdit,0.722,0.888,1,-2.448,1,0.0547,0.249,4.83E-06,0.0604,0.731,124.001,audio_features,5xrySCwSbRU9TV01j1ykkk,spotify:track:5xrySCwSbRU9TV01j1ykkk,https://api.spotify.com/v1/tracks/5xrySCwSbRU9TV01j1ykkk,https://api.spotify.com/v1/audio-analysis/5xrySCwSbRU9TV01j1ykkk,214440,4,pop
Dangerous,0.951,0.79,8,-5.79,1,0.081,0.00429,0,0.0845,0.78,117.007,audio_features,4NOZ35Dhucr6UlVyLOtktd,spotify:track:4NOZ35Dhucr6UlVyLOtktd,https://api.spotify.com/v1/tracks/4NOZ35Dhucr6UlVyLOtktd,https://api.spotify.com/v1/audio-analysis/4NOZ35Dhucr6UlVyLOtktd,246053,4,pop
BrandNewChick,0.737,0.924,8,-1.54,1,0.0824,0.0122,2.99E-06,0.0733,0.614,125.075,audio_features,40iEbDrF1okH3GrBeNlJld,spotify:track:40iEbDrF1okH3GrBeNlJld,https://api.spotify.com/v1/tracks/40iEbDrF1okH3GrBeNlJld,https://api.spotify.com/v1/audio-analysis/40iEbDrF1okH3GrBeNlJld,212133,4,pop
Chills,0.52,0.826,7,-5.123,1,0.242,0.0773,0,0.132,0.573,75.412,audio_features,0BtWu5QzPWkFMP2RPSoUfr,spotify:track:0BtWu5QzPWkFMP2RPSoUfr,https://api.spotify.com/v1/tracks/0BtWu5QzPWkFMP2RPSoUfr,https://api.spotify.com/v1/audio-analysis/0BtWu5QzPWkFMP2RPSoUfr,208027,4,pop
GoldGunsGirls,0.493,0.962,9,-5.368,0,0.0602,0.00109,0.0341,0.0993,0.812,179.954,audio_features,6JhUq57XpJeNMxboI4Ne3S,spotify:track:6JhUq57XpJeNMxboI4Ne3S,https://api.spotify.com/v1/tracks/6JhUq57XpJeNMxboI4Ne3S,https://api.spotify.com/v1/audio-analysis/6JhUq57XpJeNMxboI4Ne3S,245280,4,pop
NeverGone,0.454,0.562,1,-4.777,0,0.115,0.0831,0,0.0819,0.699,173.611,audio_features,6H5dWumpQZp8VxXPMp1W48,spotify:track:6H5dWumpQZp8VxXPMp1W48,https://api.spotify.com/v1/tracks/6H5dWumpQZp8VxXPMp1W48,https://api.spotify.com/v1/audio-analysis/6H5dWumpQZp8VxXPMp1W48,171346,4,pop
Fireproof,0.694,0.795,5,-4.103,0,0.122,0.0196,2.45E-06,0.0904,0.803,128.062,audio_features,7DDA6yW9kIlM3hV7Ad7E61,spotify:track:7DDA6yW9kIlM3hV7Ad7E61,https://api.spotify.com/v1/tracks/7DDA6yW9kIlM3hV7Ad7E61,https://api.spotify.com/v1/audio-analysis/7DDA6yW9kIlM3hV7Ad7E61,170095,4,pop
Yesterday,0.776,0.531,7,-7.455,1,0.0521,0.238,0,0.28,0.452,105.055,audio_features,1wYA2W8L5jQdtP6y35g1aj,spotify:track:1wYA2W8L5jQdtP6y35g1aj,https://api.spotify.com/v1/tracks/1wYA2W8L5jQdtP6y35g1aj,https://api.spotify.com/v1/audio-analysis/1wYA2W8L5jQdtP6y35g1aj,178747,4,pop
Jackpot,0.777,0.474,2,-6.557,1,0.214,0.461,0,0.127,0.632,163.04,audio_features,7dD9oa5Sb8lMs7F7WyOXdZ,spotify:track:7dD9oa5Sb8lMs7F7WyOXdZ,https://api.spotify.com/v1/tracks/7dD9oa5Sb8lMs7F7WyOXdZ,https://api.spotify.com/v1/audio-analysis/7dD9oa5Sb8lMs7F7WyOXdZ,214427,4,pop
RightNow,0.749,0.675,1,-7.245,0,0.0309,0.0226,2.19E-05,0.269,0.152,100.021,audio_features,4Em6vmNcQkJ7qvkkK5Rkxe,spotify:track:4Em6vmNcQkJ7qvkkK5Rkxe,https://api.spotify.com/v1/tracks/4Em6vmNcQkJ7qvkkK5Rkxe,https://api.spotify.com/v1/audio-analysis/4Em6vmNcQkJ7qvkkK5Rkxe,175986,4,pop
ShakeItUp,0.47,0.881,2,-2.552,1,0.0429,0.00723,0,0.133,0.439,149.983,audio_features,0uxgKSHm3BwGFkWLUp7O9V,spotify:track:0uxgKSHm3BwGFkWLUp7O9V,https://api.spotify.com/v1/tracks/0uxgKSHm3BwGFkWLUp7O9V,https://api.spotify.com/v1/audio-analysis/0uxgKSHm3BwGFkWLUp7O9V,180640,4,pop
Ghosts,0.293,0.768,7,-5.162,0,0.0855,0.0874,0,0.638,0.291,75.797,audio_features,2WIhkOOOg4idfWOjJnWTU1,spotify:track:2WIhkOOOg4idfWOjJnWTU1,https://api.spotify.com/v1/tracks/2WIhkOOOg4idfWOjJnWTU1,https://api.spotify.com/v1/audio-analysis/2WIhkOOOg4idfWOjJnWTU1,222244,4,pop
NecessaryEvil,0.735,0.875,1,-3.368,0,0.0817,0.0534,0,0.082,0.718,114.937,audio_features,3m3nZX0SMhKYIdGrFYoHZj,spotify:track:3m3nZX0SMhKYIdGrFYoHZj,https://api.spotify.com/v1/tracks/3m3nZX0SMhKYIdGrFYoHZj,https://api.spotify.com/v1/audio-analysis/3m3nZX0SMhKYIdGrFYoHZj,225587,4,pop
Informer,0.763,0.742,6,-10.975,0,0.188,0.0984,0,0.38,0.483,98.145,audio_features,2LjiPAQOVazT8sRyXL3XRs,spotify:track:2LjiPAQOVazT8sRyXL3XRs,https://api.spotify.com/v1/tracks/2LjiPAQOVazT8sRyXL3XRs,https://api.spotify.com/v1/audio-analysis/2LjiPAQOVazT8sRyXL3XRs,268910,4,pop
California,0.5,0.824,10,-4.806,1,0.0447,0.0425,0,0.0638,0.607,95.929,audio_features,4Hc4pAiYW2q4xWQl25vBr7,spotify:track:4Hc4pAiYW2q4xWQl25vBr7,https://api.spotify.com/v1/tracks/4Hc4pAiYW2q4xWQl25vBr7,https://api.spotify.com/v1/audio-analysis/4Hc4pAiYW2q4xWQl25vBr7,220560,4,pop
BangBangBoom,0.582,0.839,9,-2.927,1,0.0343,0.0035,0,0.0367,0.596,108.177,audio_features,6upFXd1zjCuq1X2Mnf0hcl,spotify:track:6upFXd1zjCuq1X2Mnf0hcl,https://api.spotify.com/v1/tracks/6upFXd1zjCuq1X2Mnf0hcl,https://api.spotify.com/v1/audio-analysis/6upFXd1zjCuq1X2Mnf0hcl,179707,4,pop
Infatuation,0.763,0.789,4,-7.038,1,0.0442,0.00922,0,0.127,0.913,130.032,audio_features,4Ku5qwcCgi3ntBmlJDjXP7,spotify:track:4Ku5qwcCgi3ntBmlJDjXP7,https://api.spotify.com/v1/tracks/4Ku5qwcCgi3ntBmlJDjXP7,https://api.spotify.com/v1/audio-analysis/4Ku5qwcCgi3ntBmlJDjXP7,220133,4,pop
ByeByeBye,0.61,0.926,8,-4.843,0,0.0479,0.031,0.0012,0.0821,0.861,172.638,audio_features,62bOmKYxYg7dhrC6gH9vFn,spotify:track:62bOmKYxYg7dhrC6gH9vFn,https://api.spotify.com/v1/tracks/62bOmKYxYg7dhrC6gH9vFn,https://api.spotify.com/v1/audio-analysis/62bOmKYxYg7dhrC6gH9vFn,200400,4,pop
Gravity,0.592,0.841,7,-4.043,1,0.153,0.115,0,0.0916,0.806,103.932,audio_features,0JBQAmGBvVRUPMLvqQLqn4,spotify:track:0JBQAmGBvVRUPMLvqQLqn4,https://api.spotify.com/v1/tracks/0JBQAmGBvVRUPMLvqQLqn4,https://api.spotify.com/v1/audio-analysis/0JBQAmGBvVRUPMLvqQLqn4,199267,4,pop
BarbieGirl,0.814,0.955,1,-5.905,0,0.0377,0.0146,0.283,0.218,0.963,129.992,audio_features,2RSOzvKUnfDDrb2nQPfpQU,spotify:track:2RSOzvKUnfDDrb2nQPfpQU,https://api.spotify.com/v1/tracks/2RSOzvKUnfDDrb2nQPfpQU,https://api.spotify.com/v1/audio-analysis/2RSOzvKUnfDDrb2nQPfpQU,197773,4,pop
C\estlaVie,0.701,0.937,7,-4.845,1,0.0299,0.101,9.61E-05,0.0674,0.923,108.993,audio_features,0SHmApKzT0EWhbFKBjsOex,spotify:track:0SHmApKzT0EWhbFKBjsOex,https://api.spotify.com/v1/tracks/0SHmApKzT0EWhbFKBjsOex,https://api.spotify.com/v1/audio-analysis/0SHmApKzT0EWhbFKBjsOex,172067,4,pop
LiquidDreams,0.823,0.7,0,-5.042,0,0.035,0.0264,0,0.0531,0.75,108.019,audio_features,2Pxzfzd1jaZT2F2uqLkZUr,spotify:track:2Pxzfzd1jaZT2F2uqLkZUr,https://api.spotify.com/v1/tracks/2Pxzfzd1jaZT2F2uqLkZUr,https://api.spotify.com/v1/audio-analysis/2Pxzfzd1jaZT2F2uqLkZUr,210400,4,pop
IWantItThatWay,0.689,0.702,6,-5.642,0,0.0261,0.216,0,0.159,0.484,99.031,audio_features,6e40mgJiCid5HRAGrbpGA6,spotify:track:6e40mgJiCid5HRAGrbpGA6,https://api.spotify.com/v1/tracks/6e40mgJiCid5HRAGrbpGA6,https://api.spotify.com/v1/audio-analysis/6e40mgJiCid5HRAGrbpGA6,213600,4,pop
Girlfriend,0.542,0.893,0,-4.91,1,0.299,0.246,0,0.0416,0.752,199.665,audio_features,643RBTmy9TbPShSn29TyfW,spotify:track:643RBTmy9TbPShSn29TyfW,https://api.spotify.com/v1/tracks/643RBTmy9TbPShSn29TyfW,https://api.spotify.com/v1/audio-analysis/643RBTmy9TbPShSn29TyfW,232933,4,pop
EveryOtherTime-RadioEdit&AlbumVersion,0.689,0.922,11,-4.56,1,0.0372,0.0143,0,0.335,0.72,103.975,audio_features,3uD4aRM8QoEAAhwpOke7QU,spotify:track:3uD4aRM8QoEAAhwpOke7QU,https://api.spotify.com/v1/tracks/3uD4aRM8QoEAAhwpOke7QU,https://api.spotify.com/v1/audio-analysis/3uD4aRM8QoEAAhwpOke7QU,247867,4,pop
GetDown,0.702,0.905,9,-5.847,1,0.0435,0.00617,0,0.119,0.792,114.906,audio_features,3vt3XJhfT8f310W5KyOm31,spotify:track:3vt3XJhfT8f310W5KyOm31,https://api.spotify.com/v1/tracks/3vt3XJhfT8f310W5KyOm31,https://api.spotify.com/v1/audio-analysis/3vt3XJhfT8f310W5KyOm31,224827,4,pop
LoveSong,0.674,0.828,1,-4.786,1,0.0266,0.0326,0,0.0823,0.809,100.846,audio_features,2l0Ef5m29J2fNOS5Ydkg8s,spotify:track:2l0Ef5m29J2fNOS5Ydkg8s,https://api.spotify.com/v1/tracks/2l0Ef5m29J2fNOS5Ydkg8s,https://api.spotify.com/v1/audio-analysis/2l0Ef5m29J2fNOS5Ydkg8s,216627,4,pop
Stop,0.722,0.845,2,-4.446,0,0.0308,0.287,0,0.0561,0.965,130.13,audio_features,3FteycP8CaXS1MhjcXekVT,spotify:track:3FteycP8CaXS1MhjcXekVT,https://api.spotify.com/v1/tracks/3FteycP8CaXS1MhjcXekVT,https://api.spotify.com/v1/audio-analysis/3FteycP8CaXS1MhjcXekVT,204754,4,pop
Faded,0.687,0.716,6,-6.365,0,0.0489,0.273,0,0.0416,0.942,107.961,audio_features,4WP1XJnAUkZfTtMdZTaN9k,spotify:track:4WP1XJnAUkZfTtMdZTaN9k,https://api.spotify.com/v1/tracks/4WP1XJnAUkZfTtMdZTaN9k,https://api.spotify.com/v1/audio-analysis/4WP1XJnAUkZfTtMdZTaN9k,208667,4,pop
IKnewILovedYou,0.609,0.495,9,-9.866,1,0.0277,0.306,5.49E-05,0.093,0.712,84.996,audio_features,1Ogf7FqBhlkt8rLC6tDT2A,spotify:track:1Ogf7FqBhlkt8rLC6tDT2A,https://api.spotify.com/v1/tracks/1Ogf7FqBhlkt8rLC6tDT2A,https://api.spotify.com/v1/audio-analysis/1Ogf7FqBhlkt8rLC6tDT2A,250693,4,pop
WhentheLightsGoOut-RadioEdit,0.848,0.819,5,-6.464,1,0.0336,0.0557,0,0.175,0.95,104.003,audio_features,6W04EMrXtUum6yhcxkUGJJ,spotify:track:6W04EMrXtUum6yhcxkUGJJ,https://api.spotify.com/v1/tracks/6W04EMrXtUum6yhcxkUGJJ,https://api.spotify.com/v1/audio-analysis/6W04EMrXtUum6yhcxkUGJJ,249933,4,pop
Tearin\upMyHeart-RadioEdit,0.687,0.918,7,-4.676,1,0.0392,0.00211,1.26E-05,0.344,0.747,110.06,audio_features,73q3FpQVXWk5eSUnyo83E4,spotify:track:73q3FpQVXWk5eSUnyo83E4,https://api.spotify.com/v1/tracks/73q3FpQVXWk5eSUnyo83E4,https://api.spotify.com/v1/audio-analysis/73q3FpQVXWk5eSUnyo83E4,209400,4,pop
...BabyOneMoreTime,0.759,0.699,0,-5.745,0,0.0307,0.202,0.000131,0.443,0.907,92.96,audio_features,3MjUtNVVq3C8Fn0MP3zhXa,spotify:track:3MjUtNVVq3C8Fn0MP3zhXa,https://api.spotify.com/v1/tracks/3MjUtNVVq3C8Fn0MP3zhXa,https://api.spotify.com/v1/audio-analysis/3MjUtNVVq3C8Fn0MP3zhXa,211067,4,pop
IfYaGettin\Down,0.816,0.832,11,-7.805,1,0.0496,0.0637,0,0.382,0.875,110.789,audio_features,1pg3TwSrcNPWZ0QqM2offt,spotify:track:1pg3TwSrcNPWZ0QqM2offt,https://api.spotify.com/v1/tracks/1pg3TwSrcNPWZ0QqM2offt,https://api.spotify.com/v1/audio-analysis/1pg3TwSrcNPWZ0QqM2offt,180373,4,pop
AsLongasYouLoveMe,0.804,0.801,0,-4.892,1,0.0305,0.275,3.29E-05,0.215,0.826,98.12,audio_features,6bH2owMgMDNW6zygbotS49,spotify:track:6bH2owMgMDNW6zygbotS49,https://api.spotify.com/v1/tracks/6bH2owMgMDNW6zygbotS49,https://api.spotify.com/v1/audio-analysis/6bH2owMgMDNW6zygbotS49,221107,4,pop
BringItAllBack,0.679,0.903,4,-4.914,1,0.0463,0.333,0,0.372,0.872,108.114,audio_features,3v0uXfyMEZ1lGvBOv1Y4ar,spotify:track:3v0uXfyMEZ1lGvBOv1Y4ar,https://api.spotify.com/v1/tracks/3v0uXfyMEZ1lGvBOv1Y4ar,https://api.spotify.com/v1/audio-analysis/3v0uXfyMEZ1lGvBOv1Y4ar,213600,4,pop
Misery,0.509,0.843,4,-5.242,1,0.033,0.00162,4.56E-05,0.0719,0.278,115.057,audio_features,7BRKGitX7gt8bpIMAIdppj,spotify:track:7BRKGitX7gt8bpIMAIdppj,https://api.spotify.com/v1/tracks/7BRKGitX7gt8bpIMAIdppj,https://api.spotify.com/v1/audio-analysis/7BRKGitX7gt8bpIMAIdppj,290373,4,pop
Don\tSaySarah,0.771,0.498,9,-6.501,1,0.0275,0.651,0,0.0773,0.943,98.967,audio_features,5vIwm5R9dMoh8kv0oJp3tV,spotify:track:5vIwm5R9dMoh8kv0oJp3tV,https://api.spotify.com/v1/tracks/5vIwm5R9dMoh8kv0oJp3tV,https://api.spotify.com/v1/audio-analysis/5vIwm5R9dMoh8kv0oJp3tV,203827,4,pop
Tragedy,0.649,0.956,2,-2.114,1,0.039,0.0133,0.00961,0.206,0.791,125.055,audio_features,1oL2eWOqDRV0YruSr7tReo,spotify:track:1oL2eWOqDRV0YruSr7tReo,https://api.spotify.com/v1/tracks/1oL2eWOqDRV0YruSr7tReo,https://api.spotify.com/v1/audio-analysis/1oL2eWOqDRV0YruSr7tReo,271093,4,pop
SomeKindaWonderful,0.778,0.843,11,-6.301,1,0.0659,0.0529,0.00012,0.0599,0.964,145.104,audio_features,04ZQneZt7ATQ3ejSE5M67z,spotify:track:04ZQneZt7ATQ3ejSE5M67z,https://api.spotify.com/v1/tracks/04ZQneZt7ATQ3ejSE5M67z,https://api.spotify.com/v1/audio-analysis/04ZQneZt7ATQ3ejSE5M67z,209862,4,pop
ShowMetheMeaningofBeingLonely,0.627,0.554,6,-7.429,0,0.025,0.245,0,0.0812,0.676,168.017,audio_features,7uRxClg3G066FkuTyrEKI1,spotify:track:7uRxClg3G066FkuTyrEKI1,https://api.spotify.com/v1/tracks/7uRxClg3G066FkuTyrEKI1,https://api.spotify.com/v1/audio-analysis/7uRxClg3G066FkuTyrEKI1,234893,4,pop
EverybodyWantsToBeLikeYou,0.647,0.879,7,-7.901,1,0.0546,0.00114,0.00454,0.0649,0.769,96.025,audio_features,0R5w0gGpRjrGBF6DEYC2nI,spotify:track:0R5w0gGpRjrGBF6DEYC2nI,https://api.spotify.com/v1/tracks/0R5w0gGpRjrGBF6DEYC2nI,https://api.spotify.com/v1/audio-analysis/0R5w0gGpRjrGBF6DEYC2nI,200573,4,pop
OohIt\sKindaCrazy,0.657,0.882,10,-4.708,0,0.0468,0.0517,0,0.312,0.673,107.973,audio_features,4kYCyBfHfRuKYfaTjhzQj7,spotify:track:4kYCyBfHfRuKYfaTjhzQj7,https://api.spotify.com/v1/tracks/4kYCyBfHfRuKYfaTjhzQj7,https://api.spotify.com/v1/audio-analysis/4kYCyBfHfRuKYfaTjhzQj7,262400,4,pop
